company_confidence,opd_device,fda_device,opd_company,fda_company,dataset_type,stop_words_used,tfidf_score,fuzzy_token_set_score,levenshtein_score,jaro_winkler_score,opd_metadata_2017,opd_metadata_2018,opd_metadata_2019,opd_metadata_2020,opd_metadata_2021,opd_metadata_2022,opd_metadata_2023,opd_metadata_total,fda_metadata_dateoffinaldecision,fda_metadata_panellead,fda_metadata_primaryproductcode,id,match_human
Low,reveal xt,"Reveal LINQ Insertable Cardiac Monitor, LINQ II Insertable Cardiac Monitor, AccuRhythm AI ECG Classification System","Medtronic Vascular, Inc.","Medtronic, Inc.",General Payments,system,5.150000095,80,13,65.31999969,6691.647461,1778.677124,2375.049316,423.8686218,0,0,0,11269.24219,4/5/2023,Cardiovascular,MXD,1073,
Low,reveal xt,"Reveal LINQ Insertable Cardiac Monitor, LINQ II Insertable Cardiac Monitor, AccuRhythm AI ECG Classification System","Medtronic Vascular, Inc.","Medtronic, Inc.",Research Payments,system,5.150000095,80,13,65.31999969,28720.52539,12060.68164,163988.25,123618.0469,0,0,0,328387.5,4/5/2023,Cardiovascular,MXD,1074,
High,hancock ii,"Reveal LINQ Insertable Cardiac Monitor, LINQ II Insertable Cardiac Monitor, AccuRhythm AI ECG Classification System","Medtronic, Inc.","Medtronic, Inc.",General Payments,system,5.150000095,33,13,49.86000061,0,0,0,0,0,651.414978,1880.430054,2531.844971,4/5/2023,Cardiovascular,MXD,1075,
High,hancock ii,"Reveal LINQ Insertable Cardiac Monitor, LINQ II Insertable Cardiac Monitor, AccuRhythm AI ECG Classification System","Medtronic, Inc.","Medtronic, Inc.",Research Payments,system,5.150000095,33,13,49.86000061,0,0,0,0,0,10451.20898,0,10451.20898,4/5/2023,Cardiovascular,MXD,1076,
High,rf enhancr ii,"Reveal LINQ Insertable Cardiac Monitor, LINQ II Insertable Cardiac Monitor, AccuRhythm AI ECG Classification System","Medtronic, Inc.","Medtronic, Inc.",General Payments,system,3.839999914,27,17,52.65999985,0,0,0,0,0,1326.755981,25.04999924,1351.805908,4/5/2023,Cardiovascular,MXD,1077,
High,paceart system ecg module,"Reveal LINQ Insertable Cardiac Monitor, LINQ II Insertable Cardiac Monitor, AccuRhythm AI ECG Classification System","Medtronic, Inc.","Medtronic, Inc.",General Payments,system,3.839999914,57,25,58.54999924,0,0,0,0,0,16575.01563,3962.580078,20537.5957,4/5/2023,Cardiovascular,MXD,1078,
High,zplate ii anterior fixation system,"Reveal LINQ Insertable Cardiac Monitor, LINQ II Insertable Cardiac Monitor, AccuRhythm AI ECG Classification System","Medtronic, Inc.","Medtronic, Inc.",General Payments,system,3.200000048,45,39,58.25999832,0,0,0,0,0,1407.248413,3299.5,4706.748535,4/5/2023,Cardiovascular,MXD,1079,
High,kyphon express ii kyphopak tray,"Reveal LINQ Insertable Cardiac Monitor, LINQ II Insertable Cardiac Monitor, AccuRhythm AI ECG Classification System","Medtronic, Inc.","Medtronic, Inc.",General Payments,system,2.799999952,27,22,45.33000183,0,0,0,0,0,641112.25,713447.375,1354559.625,4/5/2023,Cardiovascular,MXD,1080,
High,sis system,SIS Software,"Surgical Information Sciences, Inc.","Surgical Information Sciences, Inc.",Research Payments,system,44.93999863,64,64,85.66999817,0,0,0,0,0,0,34500,34500,2/14/2017,Radiology,LLZ,1081,
High,sis system,SIS Software,"Surgical Information Sciences, Inc.","Surgical Information Sciences, Inc.",General Payments,system,44.93999863,64,64,85.66999817,0,0,0,0,0,0,2350,2350,2/14/2017,Radiology,LLZ,1082,
High,sis system,SIS Software Version 3.6.0,"Surgical Information Sciences, Inc.","Surgical Information Sciences, Inc.",Research Payments,system,27.88999939,46,41,66.94000244,0,0,0,0,0,0,34500,34500,9/13/2019,Radiology,LLZ,1083,
High,sis system,SIS Software Version 3.6.0,"Surgical Information Sciences, Inc.","Surgical Information Sciences, Inc.",General Payments,system,27.88999939,46,41,66.94000244,0,0,0,0,0,0,2350,2350,9/13/2019,Radiology,LLZ,1084,
High,sis system,SIS Software version 3.3.0,"Surgical Information Sciences, Inc.","Surgical Information Sciences, Inc.",General Payments,system,27.88999939,46,41,66.94000244,0,0,0,0,0,0,2350,2350,3/19/2019,Radiology,LLZ,1085,
High,sis system,SIS Software version 3.3.0,"Surgical Information Sciences, Inc.","Surgical Information Sciences, Inc.",Research Payments,system,27.88999939,46,41,66.94000244,0,0,0,0,0,0,34500,34500,3/19/2019,Radiology,LLZ,1086,
High,sis system,SIS System,"Surgical Information Sciences, Inc.","Surgical Information Sciences, Inc.",General Payments,system,100,100,100,100,0,0,0,0,0,0,2350,2350,5/2/2023,Radiology,QIH,1087,
High,sis system,SIS System,"Surgical Information Sciences, Inc.","Surgical Information Sciences, Inc.",Research Payments,system,100,100,100,100,0,0,0,0,0,0,34500,34500,5/2/2023,Radiology,QIH,1088,
High,sis system,SIS System,"Surgical Information Sciences, Inc.","Surgical Information Sciences, Inc.",General Payments,system,100,100,100,100,0,0,0,0,0,0,2350,2350,6/14/2024,Radiology,QIH,1089,
High,sis system,SIS System,"Surgical Information Sciences, Inc.","Surgical Information Sciences, Inc.",Research Payments,system,100,100,100,100,0,0,0,0,0,0,34500,34500,6/14/2024,Radiology,QIH,1090,
High,sis system,SIS System (Version 5.1.0),"Surgical Information Sciences, Inc.","Surgical Information Sciences, Inc.",General Payments,system,33.52000046,100,62,89.08999634,0,0,0,0,0,0,2350,2350,3/31/2021,Radiology,LLZ,1091,
High,sis system,SIS System (Version 5.1.0),"Surgical Information Sciences, Inc.","Surgical Information Sciences, Inc.",Research Payments,system,33.52000046,100,62,89.08999634,0,0,0,0,0,0,34500,34500,3/31/2021,Radiology,LLZ,1092,
High,sis system,SIS System (Version 5.6.0),"Surgical Information Sciences, Inc.","Surgical Information Sciences, Inc.",General Payments,system,33.52000046,100,62,89.08999634,0,0,0,0,0,0,2350,2350,11/21/2022,Radiology,QIH,1093,
High,sis system,SIS System (Version 5.6.0),"Surgical Information Sciences, Inc.","Surgical Information Sciences, Inc.",Research Payments,system,33.52000046,100,62,89.08999634,0,0,0,0,0,0,34500,34500,11/21/2022,Radiology,QIH,1094,
High,skout system,SKOUT Software,"Iterative Scopes, Inc.",Iterative Scopes Inc.,General Payments,system,44.93999863,69,69,87.86000061,0,0,0,0,0,0,1425,1425,8/12/2022,Gastroenterology-Urology,QNP,1095,
High,skout system,SKOUTÂ® system,"Iterative Scopes, Inc.",Iterative Scopes Inc.,General Payments,system,100,100,96,98.45999908,0,0,0,0,0,0,1425,1425,4/7/2023,Gastroenterology-Urology,QNP,1096,
High,skout system,SKOUTÂ® system,"Iterative Scopes, Inc.","Iterative Scopes, Inc.",General Payments,system,100,100,96,98.45999908,0,0,0,0,0,0,1425,1425,7/3/2024,Gastroenterology-Urology,QNP,1097,
High,skout system,SKOUTÂ® system,"Iterative Scopes, Inc.","Iterative Scopes, Inc.",General Payments,system,100,100,96,98.45999908,0,0,0,0,0,0,1425,1425,4/19/2024,Gastroenterology-Urology,QNP,1098,
High,somatom x.cite,SOMATOM go.Up; SOMATOM go.Now; SOMATOM go.All; SOMATOM go.Top; SOMATOM go.Sim; SOMATOM go.Open Pro; SOMATOM X.cite; SOMATOM X.ceed,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",Research Payments,none,54.68999863,100,20,58.54000092,0,0,0,0,0,0,35682.5,35682.5,3/26/2024,Radiology,JAK,1099,
High,somatom go.top,SOMATOM go.Up; SOMATOM go.Now; SOMATOM go.All; SOMATOM go.Top; SOMATOM go.Sim; SOMATOM go.Open Pro; SOMATOM X.cite; SOMATOM X.ceed,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,54.68999863,100,20,67.87000275,0,0,0,0,15492.99512,26008.9043,27565.59766,69067.5,3/26/2024,Radiology,JAK,1100,
High,somatom x.cite,SOMATOM go.Up; SOMATOM go.Now; SOMATOM go.All; SOMATOM go.Top; SOMATOM go.Sim; SOMATOM go.Open Pro; SOMATOM X.cite; SOMATOM X.ceed,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,54.68999863,100,20,58.54000092,0,0,39.42007828,64.44620514,5723.222656,28799.17969,23859.52344,58485.79297,3/26/2024,Radiology,JAK,1101,
High,somatom on.site,SOMATOM go.Up; SOMATOM go.Now; SOMATOM go.All; SOMATOM go.Top; SOMATOM go.Sim; SOMATOM go.Open Pro; SOMATOM X.cite; SOMATOM X.ceed,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,33.77000046,67,22,62.93000031,0,0,0,8839.007813,8568.428711,1118.675781,3326.554932,21852.66797,3/26/2024,Radiology,JAK,1102,
High,somatom as,SOMATOM go.Up; SOMATOM go.Now; SOMATOM go.All; SOMATOM go.Top; SOMATOM go.Sim; SOMATOM go.Open Pro; SOMATOM X.cite; SOMATOM X.ceed,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",Research Payments,none,33.77000046,82,16,66.23000336,151871.7969,0,0,0,0,0,0,151871.7969,3/26/2024,Radiology,JAK,1103,
High,somatom force,SOMATOM go.Up; SOMATOM go.Now; SOMATOM go.All; SOMATOM go.Top; SOMATOM go.Sim; SOMATOM go.Open Pro; SOMATOM X.cite; SOMATOM X.ceed,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",Research Payments,none,33.77000046,70,19,59.02000046,995431.5625,1090423.875,947876.6875,0,0,0,69912,3103644,3/26/2024,Radiology,JAK,1104,
High,system somatom drive,SOMATOM go.Up; SOMATOM go.Now; SOMATOM go.All; SOMATOM go.Top; SOMATOM go.Sim; SOMATOM go.Open Pro; SOMATOM X.cite; SOMATOM X.ceed,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,system,33.77000046,52,24,46.43999863,0,0,0,0,4996.187988,7214.225586,1371.080811,13581.49414,3/26/2024,Radiology,JAK,1105,
High,somatom force,SOMATOM go.Up; SOMATOM go.Now; SOMATOM go.All; SOMATOM go.Top; SOMATOM go.Sim; SOMATOM go.Open Pro; SOMATOM X.cite; SOMATOM X.ceed,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,33.77000046,70,19,59.02000046,250301.2969,97536,191836.8281,14038.10254,13949.75781,20151.30859,26395.52539,614208.8125,3/26/2024,Radiology,JAK,1106,
High,somatom edge,SOMATOM go.Up; SOMATOM go.Now; SOMATOM go.All; SOMATOM go.Top; SOMATOM go.Sim; SOMATOM go.Open Pro; SOMATOM X.cite; SOMATOM X.ceed,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,33.77000046,74,16,60.93999863,16802.11914,16478.72461,15652.78223,1177.122437,0,0,0,50110.75,3/26/2024,Radiology,JAK,1107,
High,somatom scope,SOMATOM go.Up; SOMATOM go.Now; SOMATOM go.All; SOMATOM go.Top; SOMATOM go.Sim; SOMATOM go.Open Pro; SOMATOM X.cite; SOMATOM X.ceed,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,33.77000046,70,19,61.70000076,1347.049561,807.4559937,0,0,0,0,0,2154.505615,3/26/2024,Radiology,JAK,1108,
High,somatom flash,SOMATOM go.Up; SOMATOM go.Now; SOMATOM go.All; SOMATOM go.Top; SOMATOM go.Sim; SOMATOM go.Open Pro; SOMATOM X.cite; SOMATOM X.ceed,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",Research Payments,none,33.77000046,70,17,61.70000076,514314.5313,485269.5938,753951.4375,0,0,0,0,1753535.625,3/26/2024,Radiology,JAK,1109,
High,somatom perspective,SOMATOM go.Up; SOMATOM go.Now; SOMATOM go.All; SOMATOM go.Top; SOMATOM go.Sim; SOMATOM go.Open Pro; SOMATOM X.cite; SOMATOM X.ceed,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,33.77000046,54,22,57.34000015,5226.238281,665.7874756,14.95758057,37.59165955,1124.486084,9.668948174,72.54666901,7151.276855,3/26/2024,Radiology,JAK,1110,
High,somatom edge,SOMATOM go.Up; SOMATOM go.Now; SOMATOM go.All; SOMATOM go.Top; SOMATOM go.Sim; SOMATOM go.Open Pro; SOMATOM X.cite; SOMATOM X.ceed,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",Research Payments,none,33.77000046,74,16,60.93999863,59667.49219,34528.28906,128718.6172,0,0,0,0,222914.4063,3/26/2024,Radiology,JAK,1111,
High,somatom as,SOMATOM go.Up; SOMATOM go.Now; SOMATOM go.All; SOMATOM go.Top; SOMATOM go.Sim; SOMATOM go.Open Pro; SOMATOM X.cite; SOMATOM X.ceed,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,33.77000046,82,16,66.23000336,23574.14258,14105.22266,17810.47461,554.3739624,0,0,0,56044.21484,3/26/2024,Radiology,JAK,1112,
High,system somatom drive,SOMATOM go.Up; SOMATOM go.Now; SOMATOM go.All; SOMATOM go.Top; SOMATOM go.Sim; SOMATOM go.Open Pro; SOMATOM X.cite; SOMATOM X.ceed,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",Research Payments,system,33.77000046,52,24,46.43999863,0,0,0,0,0,0,35682.5,35682.5,3/26/2024,Radiology,JAK,1113,
High,system somatom confidence,SOMATOM go.Up; SOMATOM go.Now; SOMATOM go.All; SOMATOM go.Top; SOMATOM go.Sim; SOMATOM go.Open Pro; SOMATOM X.cite; SOMATOM X.ceed,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,system,33.77000046,44,27,46.79999924,0,0,0,0,3780.477295,49.05967331,0,3829.536865,3/26/2024,Radiology,JAK,1114,
High,somatom sensation,SOMATOM go.Up; SOMATOM go.Now; SOMATOM go.All; SOMATOM go.Top; SOMATOM go.Sim; SOMATOM go.Open Pro; SOMATOM X.cite; SOMATOM X.ceed,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,33.77000046,58,24,60.43000031,236.7183533,0,0,0,0,0,0,236.7183533,3/26/2024,Radiology,JAK,1115,
High,somatom emotion,SOMATOM go.Up; SOMATOM go.Now; SOMATOM go.All; SOMATOM go.Top; SOMATOM go.Sim; SOMATOM go.Open Pro; SOMATOM X.cite; SOMATOM X.ceed,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,33.77000046,64,22,63.74000168,41.80453873,366.7121582,0,0,0,0,0,408.5166931,3/26/2024,Radiology,JAK,1116,
High,somatom confidence,SOMATOM go.Up; SOMATOM go.Now; SOMATOM go.All; SOMATOM go.Top; SOMATOM go.Sim; SOMATOM go.Open Pro; SOMATOM X.cite; SOMATOM X.ceed,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,33.77000046,56,23,56.88999939,1883.686157,36688.14453,15013.53711,2374.05127,0,0,0,55959.41797,3/26/2024,Radiology,JAK,1117,
High,somatom drive,SOMATOM go.Up; SOMATOM go.Now; SOMATOM go.All; SOMATOM go.Top; SOMATOM go.Sim; SOMATOM go.Open Pro; SOMATOM X.cite; SOMATOM X.ceed,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,33.77000046,70,17,59.02000046,13490.5166,38283.04688,16068.75586,6512.834473,0,0,0,74355.15625,3/26/2024,Radiology,JAK,1118,
High,somatom drive,SOMATOM go.Up; SOMATOM go.Now; SOMATOM go.All; SOMATOM go.Top; SOMATOM go.Sim; SOMATOM go.Open Pro; SOMATOM X.cite; SOMATOM X.ceed,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",Research Payments,none,33.77000046,70,17,59.02000046,0,728060.9375,0,0,0,0,0,728060.9375,3/26/2024,Radiology,JAK,1119,
High,somatom flash,SOMATOM go.Up; SOMATOM go.Now; SOMATOM go.All; SOMATOM go.Top; SOMATOM go.Sim; SOMATOM go.Open Pro; SOMATOM X.cite; SOMATOM X.ceed,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,33.77000046,70,17,61.70000076,42927.86719,25285.83594,12347.58008,269.1204224,0,0,0,80830.40625,3/26/2024,Radiology,JAK,1120,
High,somatom go,SOMATOM go.Up; SOMATOM go.Now; SOMATOM go.All; SOMATOM go.Top; SOMATOM go.Sim; SOMATOM go.Open Pro; SOMATOM X.cite; SOMATOM X.ceed,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,33.77000046,82,16,69.56999969,22410.93359,86789.71875,135725.7656,17722.36133,0,0,0,262648.7813,3/26/2024,Radiology,JAK,1121,
High,system somatom confidence,SOMATOM go.Up; SOMATOM go.Now; SOMATOM go.All; SOMATOM go.Top; SOMATOM go.Sim; SOMATOM go.Open Pro; SOMATOM X.cite; SOMATOM X.ceed,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",Research Payments,system,33.77000046,44,27,46.79999924,0,0,0,0,0,0,18750,18750,3/26/2024,Radiology,JAK,1122,
High,somatom definition,SOMATOM go.Up; SOMATOM go.Now; SOMATOM go.All; SOMATOM go.Top; SOMATOM go.Sim; SOMATOM go.Open Pro; SOMATOM X.cite; SOMATOM X.ceed,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,33.77000046,56,20,53.47999954,0,0,2212.482422,28334.15625,0,0,0,30546.63867,3/26/2024,Radiology,JAK,1123,
High,somatom edge plus,SOMATOM go.Up; SOMATOM go.Now; SOMATOM go.All; SOMATOM go.Top; SOMATOM go.Sim; SOMATOM go.Open Pro; SOMATOM X.cite; SOMATOM X.ceed,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,25.18000031,58,20,60.08000183,0,0,0,0,2295.599121,5106.358398,272.5466614,7674.503906,3/26/2024,Radiology,JAK,1124,
High,system somatom definition edge,SOMATOM go.Up; SOMATOM go.Now; SOMATOM go.All; SOMATOM go.Top; SOMATOM go.Sim; SOMATOM go.Open Pro; SOMATOM X.cite; SOMATOM X.ceed,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,system,25.18000031,43,29,46.34999847,0,0,0,0,3052.350098,252.3158112,3465,6769.666016,3/26/2024,Radiology,JAK,1125,
High,system somatom definition as,SOMATOM go.Up; SOMATOM go.Now; SOMATOM go.All; SOMATOM go.Top; SOMATOM go.Sim; SOMATOM go.Open Pro; SOMATOM X.cite; SOMATOM X.ceed,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,system,25.18000031,41,28,47.93999863,0,0,0,0,264.7640076,13691.31348,41.50666809,13997.58398,3/26/2024,Radiology,JAK,1126,
High,system somatom definition as,SOMATOM go.Up; SOMATOM go.Now; SOMATOM go.All; SOMATOM go.Top; SOMATOM go.Sim; SOMATOM go.Open Pro; SOMATOM X.cite; SOMATOM X.ceed,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",Research Payments,system,25.18000031,41,28,47.93999863,0,0,0,0,0,0,32697,32697,3/26/2024,Radiology,JAK,1127,
High,somatom definition flash,SOMATOM go.Up; SOMATOM go.Now; SOMATOM go.All; SOMATOM go.Top; SOMATOM go.Sim; SOMATOM go.Open Pro; SOMATOM X.cite; SOMATOM X.ceed,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,25.18000031,45,23,51.86000061,0,0,0,0,768.6799316,550.1201172,152.7200012,1471.52002,3/26/2024,Radiology,JAK,1128,
Low,swoop,Swoop Point-of-Care Magnetic Resonance Imaging (POC MRI) Scanner System,"Hyperfine Operations, Inc.","Hyperfine, Inc.",Research Payments,system,18.68000031,100,14,69.15000153,0,0,0,0,331870.1875,575104.6875,563194,1470168.875,11/17/2021,Radiology,LNH,1129,
Low,swoop,Swoop Point-of-Care Magnetic Resonance Imaging (POC MRI) Scanner System,"Hyperfine Operations, Inc.","Hyperfine, Inc.",General Payments,system,18.68000031,100,14,69.15000153,0,0,0,0,268267.2188,100545.2891,20178.71094,388991.2188,11/17/2021,Radiology,LNH,1130,
Low,swoop,Swoop Portable MR Imaging System,"Hyperfine Operations, Inc.","Hyperfine, Inc.",Research Payments,system,27.88999939,100,27,83.12000275,0,0,0,0,331870.1875,575104.6875,563194,1470168.875,6/10/2022,Radiology,LNH,1131,
Low,swoop,Swoop Portable MR Imaging System,"Hyperfine Operations, Inc.","Hyperfine, Inc.",General Payments,system,27.88999939,100,27,83.12000275,0,0,0,0,268267.2188,100545.2891,20178.71094,388991.2188,7/28/2022,Radiology,LNH,1132,
Low,swoop,Swoop Portable MR Imaging System,"Hyperfine Operations, Inc.","Hyperfine, Inc.",General Payments,system,27.88999939,100,27,83.12000275,0,0,0,0,268267.2188,100545.2891,20178.71094,388991.2188,12/6/2022,Radiology,LNH,1133,
Low,swoop,Swoop Portable MR Imaging System,"Hyperfine Operations, Inc.","Hyperfine, Inc.",Research Payments,system,27.88999939,100,27,83.12000275,0,0,0,0,331870.1875,575104.6875,563194,1470168.875,12/6/2022,Radiology,LNH,1134,
Low,swoop,Swoop Portable MR Imaging System,"Hyperfine Operations, Inc.","Hyperfine, Inc.",General Payments,system,27.88999939,100,27,83.12000275,0,0,0,0,268267.2188,100545.2891,20178.71094,388991.2188,6/10/2022,Radiology,LNH,1135,
Low,swoop,Swoop Portable MR Imaging System,"Hyperfine Operations, Inc.","Hyperfine, Inc.",Research Payments,system,27.88999939,100,27,83.12000275,0,0,0,0,331870.1875,575104.6875,563194,1470168.875,7/28/2022,Radiology,LNH,1136,
Low,swoop,SwoopÂ® Portable MR Imaging SystemÂ,"Hyperfine Operations, Inc.","Hyperfine, Inc.",General Payments,none,27.88999939,100,26,82.94000244,0,0,0,0,268267.2188,100545.2891,20178.71094,388991.2188,2/22/2023,Radiology,LNH,1137,
Low,swoop,SwoopÂ® Portable MR Imaging SystemÂ,"Hyperfine Operations, Inc.","Hyperfine, Inc.",Research Payments,none,27.88999939,100,26,82.94000244,0,0,0,0,331870.1875,575104.6875,563194,1470168.875,2/22/2023,Radiology,LNH,1138,
Low,swoop,SwoopÂ® Portable MR Imaging SystemÂ®,"Hyperfine Operations, Inc.","Hyperfine, Inc.",Research Payments,none,27.88999939,100,26,82.94000244,0,0,0,0,331870.1875,575104.6875,563194,1470168.875,10/6/2023,Radiology,LNH,1139,
Low,swoop,SwoopÂ® Portable MR Imaging SystemÂ®,"Hyperfine Operations, Inc.","Hyperfine, Inc.",General Payments,none,27.88999939,100,26,82.94000244,0,0,0,0,268267.2188,100545.2891,20178.71094,388991.2188,10/6/2023,Radiology,LNH,1140,
Low,swoop,SwoopÂ® Portable MR ImagingÂ® System,"Hyperfine Operations, Inc.","Hyperfine, Inc.",General Payments,system,27.88999939,100,26,82.94000244,0,0,0,0,268267.2188,100545.2891,20178.71094,388991.2188,7/16/2024,Radiology,LNH,1141,
Low,swoop,SwoopÂ® Portable MR ImagingÂ® System,"Hyperfine Operations, Inc.","Hyperfine, Inc.",Research Payments,system,27.88999939,100,26,82.94000244,0,0,0,0,331870.1875,575104.6875,563194,1470168.875,7/16/2024,Radiology,LNH,1142,
High,synapse 3d,"Synapse 3D, Synapse 3D Base Tools v6.1",FUJIFILM Corporation,Fujifilm Corporation,Research Payments,none,68.16000366,100,43,85.55999756,0,0,0,0,1276.291748,0,0,1276.291748,2/9/2021,Radiology,LLZ,1143,
High,synapse radiology pacs,"Synapse 3D, Synapse 3D Base Tools v6.1",FUJIFILM Corporation,Fujifilm Corporation,Research Payments,none,11.56000042,55,45,68.01000214,0,0,0,0,3373.458252,0,28040,31413.45898,2/9/2021,Radiology,LLZ,1144,
High,syngo dynamics,Syngo Dynamics (Version VA40F),"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",Research Payments,none,52.45999908,100,67,90,43984.88672,102747.6016,42172.03516,36838.17578,0,0,0,225742.7031,11/14/2022,Radiology,QIH,1145,
High,syngo dynamics,Syngo Dynamics (Version VA40F),"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,52.45999908,100,67,90,1060.894287,575.05896,3074.682617,2861.916748,886.1625366,1214.424683,3041.111572,12714.25098,11/14/2022,Radiology,QIH,1146,
High,syngo plaza,Syngo Dynamics (Version VA40F),"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,12.53999996,62,41,62.88000107,178.716568,92.22105408,0,48.34054184,0,0,0,319.2781677,11/14/2022,Radiology,QIH,1147,
High,syngo x workplace,Syngo Dynamics (Version VA40F),"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,12.53999996,45,40,62.81999969,681.3033447,121.8167343,1052.977905,0,0,94.11086273,0,1950.208862,11/14/2022,Radiology,QIH,1148,
High,syngo x workplace,Syngo Dynamics (Version VA40F),"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",Research Payments,none,12.53999996,45,40,62.81999969,719988.5625,452552.375,445734.0938,362722.4375,204765.5469,16826.25977,0,2202589.25,11/14/2022,Radiology,QIH,1149,
High,syngo workflow slr,Syngo Dynamics (Version VA40F),"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",Research Payments,none,9.350000381,43,39,57.09000015,0,18224.57813,8729.029297,0,0,0,0,26953.60742,11/14/2022,Radiology,QIH,1150,
High,syngo workflow slr,Syngo Dynamics (Version VA40F),"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,9.350000381,43,39,57.09000015,2136.096191,0,312.3571777,0,0,0,0,2448.453369,11/14/2022,Radiology,QIH,1151,
High,syngo.via,Syngo.Via RT Image Suite,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",Research Payments,none,27.88999939,100,52,86.95999908,797863.75,621844.125,712330.8125,334431.5625,160358.1875,36611.76953,46186,2709626.25,9/18/2019,Radiology,MUJ,1152,
High,syngo.via,Syngo.Via RT Image Suite,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,27.88999939,100,52,86.95999908,29967.99219,292715.2188,148801.6406,34902.30469,8125.992188,2998.412354,2074.76001,519586.3438,9/18/2019,Radiology,MUJ,1153,
High,syngo.via vb10,Syngo.Via RT Image Suite,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",Research Payments,none,12.53999996,76,50,69.44999695,66230.91406,0,15827.62305,0,0,0,0,82058.53906,9/18/2019,Radiology,MUJ,1154,
High,syngo.via va30,Syngo.Via RT Image Suite,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",Research Payments,none,12.53999996,76,56,84.08000183,292880.375,0,0,0,0,0,0,292880.375,9/18/2019,Radiology,MUJ,1155,
High,syngo.via va30,Syngo.Via RT Image Suite,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,12.53999996,76,56,84.08000183,0,12.51051426,0,0,0,0,0,12.51051426,9/18/2019,Radiology,MUJ,1156,
High,syngo.via vb10,Syngo.Via RT Image Suite,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,12.53999996,76,50,69.44999695,119.2106781,253.8869934,839.2811279,0,0,0,0,1212.378784,9/18/2019,Radiology,MUJ,1157,
